title,artist,artistExistsInDb,description,coverUrl,images,availability,purchaseLink
Best Tatra Real Estate Agency,Darren O'Brien,false,"Released December 2023
Edition of 75
40 pages
148 x 210mm
Saddle stitched
Black and white/colour cover
This is not a sales pamphlet, this is a document of potential sales from one particular agency, the Best Tatra Real Estate Agency, it explores the growth in development around the Polish town of Zakopane in the Tatra Mountains. Historic farm land is making way for chalets and resorts all across the region.",https://assets.bigcartel.com/product_images/374848279/besttratra1.png?auto=format&fit=max&h=1200&w=1200,https://assets.bigcartel.com/product_images/374848276/besttratra2.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/374848282/besttratra3.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/374848273/besttratra4.png?auto=format&fit=max&h=1200&w=1200,available,https://www.brownowlpress.com/product/besttatrarealestate
Rust Punk,Brandon Oleksy,false,"Released October 2023
Edition of 75
28 pages
148 x 210mm
Saddle stitched
Black and white
Photographing the DIY music scene of the Northeast and Midwest US featuring bands such as Tossed Aside, Gel, Science Man, Spaced, Nervous Tick and the Zipper Lips , OC Rippers, Electric Bath, Torture Agenda and more.",https://assets.bigcartel.com/product_images/371167918/rustpunk1.png?auto=format&fit=max&h=1200&w=1200,https://assets.bigcartel.com/product_images/371167921/rustpunk2.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/371167924/rustpunk3.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/371167927/rustpunk4.png?auto=format&fit=max&h=1200&w=1200,available,https://www.brownowlpress.com/product/rustpunk
Drag Me Up,Joe Westley,false,"Released July 2023
Edition of 50
32 pages 
148 x 210mm 
Saddle stitched 
Colour
Drag Me Up is a punch in the face straight from the UK's contemporary punk scene, a follow up to his 2021 zine Never Back Down, featuring high energy mosh pits. Drag Me Up turns the lens back onto the artists and performers that create the sound and atmosphere. A love letter to small towns, hectic scenes and bad behaviour.",https://assets.bigcartel.com/product_images/368166763/dragmeup1.png?auto=format&fit=max&h=1200&w=1200,https://assets.bigcartel.com/product_images/364617925/dragmeup2.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/364617913/dragmeup3.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/364617919/dragmeup4.png?auto=format&fit=max&h=1200&w=1200,available,https://www.brownowlpress.com/product/dragmeup
pola.r,Luke Harby,false,"Released April 2023
Edition of 50
56 pages 
210 x 210mm 
Saddle stitched 
Colour
In 2018 I realised a large body of work called Iceberg. I was able to collaborate with a talented designer, Horst Kiechle, who created paper models of icebergs for me. Once constructed I was able to photograph them in my studio. I put the models on plinths, upended them, suspended them, shot them on unfamilar backgrounds, tried to remove the idea and context of an ‘iceberg’. Initially the Polaroids were meant purely as tests and studies for the final work, used to check exposure and lighting but they ended up becoming a project in their own right. An encapsulated body with its own aesthetic, which could be separated from, but which was also an annex to, the main film project.
- Luke Harby",https://assets.bigcartel.com/product_images/358943020/polar1.png?auto=format&fit=max&h=1200&w=1200,https://assets.bigcartel.com/product_images/358943023/polar2.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/358943014/polar3.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/358944136/polar4.png?auto=format&fit=max&h=1200&w=1200,available,https://www.brownowlpress.com/product/polar
"Hello, (Go Away)",Nathan Pearce,false,"Released 23rd September 2022
Edition of 75
36 pages 
148 x 210mm 
Saddle stitched 
Colour
Also available as an edition with two instant prints.
I was given a new polaroid camera a few months after I met Meghan. Shooting pictures with it brought me back to two decades earlier, when I first started as a photographer after becoming involved in the DIY and punk scene. That scene inspired me to make whatever art I could with the tools I had available. I took my hand-me-down polaroid camera with me everywhere. In 2021 I drove to Nashville, Tennessee, every weekend to see Meghan. I would shoot whenever I could in the still, mostly locked-down world. In this spirit of my DIY scene roots, I used the tools I had available to me and my all-in-one printer/scanner at work, to make scans. The results are imperfect, the scans aren't the best, and there is some dust, but the pictures show what that era felt like, driving between the Midwest and South to see my new love. It was an adventure. 
 - Nathan Pearce",https://assets.bigcartel.com/product_images/343340983/hellogoaway1.png?auto=format&fit=max&h=1200&w=1200,https://assets.bigcartel.com/product_images/343340986/hellogoaway2.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/343341862/hellogoaway3.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/343340992/hellogoaway4.png?auto=format&fit=max&h=1200&w=1200,available,https://www.brownowlpress.com/product/hellogoaway
Framework Vol II,Al Palmer,false,"Released September 2022
Edition of 40 
24 pages 
105 x 148mm 
Saddle stitched 
Black and white
Framework is a document of the act of observing slowly and methodically. It's not about the bigger picture or the dramatic story arc, this is the world chopped into squares and analysed at length.",https://assets.bigcartel.com/product_images/343342759/frameworkvol21.png?auto=format&fit=max&h=1200&w=1200,https://assets.bigcartel.com/product_images/343342738/frameworkvol22.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/343342741/frameworkvol23.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/343342744/frameworkvol24.png?auto=format&fit=max&h=1200&w=1200,available,https://www.brownowlpress.com/product/frameworkvol2
Chattanooga: 24th Most Dangerous City in America,wm. johnson,false,"Released August 2022
Edition of 80
40 pages
148x210mm
Perfect bound
Colour/black and white
Seventeen people were shot in Chattanooga in one night in June 2022. This zine is photographs from the time before that by someone who lives there.",https://assets.bigcartel.com/product_images/340084136/chattanooga1.png?auto=format&fit=max&h=1200&w=1200,https://assets.bigcartel.com/product_images/340084133/chattanooga2.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/340084130/chattanooga3.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/340084127/chattanooga4.png?auto=format&fit=max&h=1200&w=1200,available,https://www.brownowlpress.com/product/chattanooga
In the Basement: Punk Music Spaces,Karen Kirchhoff,false,"Released June 2022
Edition of 75
32 pages 
148 x 210mm 
Saddle stitched 
Colour
In the Basement is a series of large format camera photographs made in the early 2000’s of spaces where punk music was played or celebrated, as they exist on their own, absent of live music.
Historically the photography of punk has focused on the people who make punk. Many of these images were made using 35mm cameras. Large format photography is a slow process using a large cumbersome camera. The photos often have a planned quality that is counter to the impulsive images made by a hand held portable camera. Small format cameras are perfect for capturing the energy of the punk scene while my images admire the quieter moments in between the chaos.",https://assets.bigcartel.com/product_images/336659103/inthebasement1.png?auto=format&fit=max&h=1200&w=1200,https://assets.bigcartel.com/product_images/336659106/inthebasement2.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/336659109/inthebasement3.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/336659112/inthebasement4.png?auto=format&fit=max&h=1200&w=1200,available,https://www.brownowlpress.com/product/karen-kirchhoff-in-the-basement
Homesick,Armin Graca,false,"Released June 2020 
Edition of 55
24 pages 
210x148mm 
Saddle stitched 
Colour
While self-isolating due to the curfew imposed during the COVID-19 outbreak, Armin Graca created a series of images showing the relationship between his own inner world by capturing the fragments of isolation and the outside world by screen grabbing the CCTV cameras in his home city of Sarajevo.",https://assets.bigcartel.com/product_images/265764008/homesick1.png?auto=format&fit=max&h=1200&w=1200,https://assets.bigcartel.com/product_images/265763999/homesick2.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/265764002/homesick3.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/265764005/homesick4.png?auto=format&fit=max&h=1200&w=1200,available,https://www.brownowlpress.com/product/homesick
In Between Breakdowns,Rosie Kliskey,false,"Released November 2019
Edition of 75 
24 pages 
148 x 210mm 
Saddle stitched 
Colour
In Between Breakdowns is a photozine focusing on skateboarding, mental health and the healing powers of finding your tribe. Rosie Kliskey was having a tough time, so she grabbed her skateboard, rounded up her friends and photographed what happened after that.",https://assets.bigcartel.com/product_images/247497545/inbetweenbreakdowns1.png?auto=format&fit=max&h=1200&w=1200,https://assets.bigcartel.com/product_images/247497548/inbetweenbreakdowns2.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/247497551/inbetweenbreakdowns3.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/247497554/inbetweenbreakdowns4.png?auto=format&fit=max&h=1200&w=1200,available,https://www.brownowlpress.com/product/inbetweenbreakdowns
Beware of Trains,Brian David Stevens,false,"Released August 2019
Edition of 125 
32 pages 
148 x 210mm 
Saddle stitched 
Colour
Diptychs of the British landscape 2011-2013.",https://assets.bigcartel.com/product_images/242453777/briandavidstevensbewareoftrains1.png?auto=format&fit=max&h=1200&w=1200,https://assets.bigcartel.com/product_images/242453780/briandavidstevensbewareoftrains2.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/242453783/briandavidstevensbewareoftrains3.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/242453786/briandavidstevensbewareoftrains4.png?auto=format&fit=max&h=1200&w=1200,available,https://www.brownowlpress.com/product/bewareoftrains
Even the Sound of Your Name,Grace Ann Leadbeater,false,"Released October 2018
Edition of 75
24 pages
148 x 210mm
Saddle stitched
Colour
Even the Sound of Your Name is a gathering of words, pictures, and scanned objects to create a singular artifact. An artifact about existing. The longing, fearing, and having that lives within the mundane is tirelessly considered and probed. How does the you inform the I within the course of a day, week, month, year(s)? How does the you evoke reverence? How does the youdistrupt? Does something as identifying as a name leave room for qualifying the you who carries the name? The act of wondering about and considering the you often grounds us to the Now, allowing us to move within it.",https://assets.bigcartel.com/product_images/242453867/eventhesoundofyourname1.png?auto=format&fit=max&h=1200&w=1200,https://assets.bigcartel.com/product_images/235101152/eventhesoundofyourname2.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/235101155/eventhesoundofyourname3.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/235101158/eventhesoundofyourname4.png?auto=format&fit=max&h=1200&w=1200,available,https://www.brownowlpress.com/product/eventhesoundofyourname
Hard Work,Ameena Rojee,false,"Released November 2015
Edition of 250
90 pages
203x254mm
Foreword by Benjamin Zephaniah
ISBN 978 0 9933535 0 5
Perfect-bound
Off-set printed
Colour
Hard Work is the story of Ameena Rojee’s journey to China to train in Kung Fu. Kung Fu approximately translates to ‘a skill attained through hard work’, which is appropriate for Ameena’s instruction in Kung FU and her photographic practice.
“I found that I was in the midst of a shift. A shift between the old world and the new world. My romantic notions of travelling to a mystical land of beauty and power were cut short when instead, I found a place half in the past and half in the future that echoed more about home than I had expected to find.”",https://assets.bigcartel.com/product_images/235100402/ameenarojeehardwork1.png?auto=format&fit=max&h=1200&w=1200,https://assets.bigcartel.com/product_images/235100408/ameenarojeehardwork2.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/235100414/ameenarojeehardwork3.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/235100405/ameenarojeehardwork4.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/235100411/ameenarojeehardwork5.png?auto=format&fit=max&h=1200&w=1200,available,https://www.brownowlpress.com/product/hardwork
Old Domino,Jackie Roman,false,"An ethnography of DIY in the shadow of Brooklyn’s Domino Sugar Refinery: 2007-2014
Released September 2015
Edition of 500
52 pages
210x148mm
ISBN 978 0 9933535 0 5
Perfect-bound
Off-set printed
Colour
Old Domino documents five of the DIY art and music venues that have been displaced as a result of the excessive luxury development of the Domino Sugar Refinery in Williamsburg, Brooklyn from 2007-2014. The images are a street-level glimpse into Death By Audio, Glasslands, 285 Kent, Monster Island and Dead Herring with appearances by artists like Shannon and the Clams, Liquor Store, Kid Congo Powers and the Pink Monkeybirds, JEFF the Brotherhood and more. Photographer Jackie Roman compiles concert reportage and street scenes in a photo book that takes the viewer on a tour of a community that was once considered a mecca for DIY and underground music.",https://assets.bigcartel.com/product_images/235099700/jackieromanolddomino1.png?auto=format&fit=max&h=1200&w=1200,https://assets.bigcartel.com/product_images/235099703/jackieromanolddomino2.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/235099706/jackieromanolddomino3.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/235099709/jackieromanolddomino4.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/235099712/jackieromanolddomino5.png?auto=format&fit=max&h=1200&w=1200,available,https://www.brownowlpress.com/product/olddomino
Life Is Full Of Possibilities,Trevor Powers,false,"Released April 2015
Edition of 100
40 pages
128 x 188mm
Saddle stitched
Colour
Essay by Ginevra Shay
Life is Full of Possibilities was an exercise in excessiveness. Using the camera and the act of photographing as an excuse to always say yes, I documented my life over the course of one year. Focusing on trying to understand the possibilities of a moment, the act of being present and engaged was first and foremost, and any attempt to make a ""good"" picture was secondary.
This edit of images is culled from approximately 3000 images taken in 2008, all of which were shot on color 35mm film and exist somewhere as 4”x6” prints.
– Trevor Powers, 2014",https://assets.bigcartel.com/product_images/235112144/trevorpowerslifop1.png?auto=format&fit=max&h=1200&w=1200,https://assets.bigcartel.com/product_images/235112147/trevorpowerslifop2.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/235112150/trevorpowerslifop3.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/235112153/trevorpowerslifop4.png?auto=format&fit=max&h=1200&w=1200,available,https://www.brownowlpress.com/product/lifeisfullofpossibilities
This Decadence Is My Home Vol. I,Nic McInturff,false,"Released October 2014
Edition of 75
36 pages
210 x 210mm
Saddle stitched
Colour and black and white
I have traveled somewhat extensively over the past 5 to 6 years.  Nearly every mile was logged as the wheels tumbled down the road.  I found myself on a plane at minimum.  There's truth in saying, ""on the road.""  Music has been the consistent variable for wanderlust and following the tune will lead to all corners imaginable.  I've yet to lay eyes upon all of which I desire; however, I have seen a lot.  Through all the long days and even longer nights I have released the shutter religiously.  Pictures upon pictures upon pictures upon pictures.  And, this book features none of them.  This book sheds light on what I have unintentionally taken for granted.  Who would want to see the northern Shenandoah Valley of Virginia?  I've asked myself this question time and time again and after many trips across this land I've realized, there's relevant beauty no matter where one resides.  This is not the road.  This decadence is my home.
Nic McInturff, 2014.",https://assets.bigcartel.com/product_images/234638465/nicmcinturffthisdecadence1.png?auto=format&fit=max&h=1200&w=1200,https://assets.bigcartel.com/product_images/234638480/nicmcinturffthisdecadence2.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/234638489/nicmcinturffthisdecadence4.png?auto=format&fit=max&h=1200&w=1200|https://assets.bigcartel.com/product_images/235102499/nicmcinturffthisdecadence4.jpg?auto=format&fit=max&h=1200&w=1200,available,https://www.brownowlpress.com/product/thisdecadenceismyhomevol1
