title;artist;artistExistsInDb;description;coverUrl;images;availability;purchaseLink
At That Particular Moment Xl;Rohan Hutchinson;TRUE;At that particular moment XLHutchinson's research-driven practice prompts site-specific investigations into remote locations and, in return, presents the viewer with notions of global connectivity. It is within these intrepid expeditions that the artist's understanding of how the world is changing is centralised.This newest project, ‘At that Particular Moment’, is the sequel to his celebrated work 'Polar Convergence’. The project situates itself within a location previously visited by the artist in 2002, Denali National Park, Alaska. The artist's inquiry was to investigate the climatic shifts occurring and how a mountain range notorious for creating its own weather patterns, self-formulated by the geographic mass and mix of atmospheric pressures, oxygen levels, and glacial fronts, is being affected by actions occurring outside the National Park. In the Autumn of 2024, Hutchinson took this interest into action and entered the unforgivable landscape by charter plane, locations predominantly reserved for the most highly skilled alpinists. Upon returning, he formulated artworks, based on his observations, each work a powerful expression of the impact of the changing environment.The body of work is divided into three distinct yet interconnected chapters. This publication presents a selection of the raw photographic images as a diary of the fieldwork. The first three works, the Entry Points, authentication of the sheer mass contained within the National Park, the following three works, the Interventions, the un-disputable and horrific documentation of humans' impact on the fragile landscape, and the remaining three, to-be continued, descriptions of the landscape currently in flux, works describing in vivid detail the magnitude of climatic shifts occurring.Three years in the making, 'At that particular moment presents the landscape in its most raw form, the works posit the past, present, and future of a singular location, illustrating humans' impacts on a previously stable environment and serving as a precedent on a global scale.Book details20 pages40.5cm x 30cmPrinted OffsetEdition 300;https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,1603,2000,700,2000/0-0-0/c22b27c0-3814-4ed1-9c56-2058920e3208/1/1/At+that+particular+moment+XL+1.jpg?fjkss=exp=2087260293~hmac=211f577c792d4e30e4f631124c6eb6760e33497b40c4cd1111cf85a8ab1e8e4c;https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,1999,1349,700,1349/0-0-0/a5f11556-a6b9-4b99-aa5a-36d144f62834/1/1/At+that+particular+moment+XL+2.jpg?fjkss=exp=2087260293~hmac=33f36f8a5a1f0fa858bfc262ecfb1daa3f5c050b385b6a92c85bfd7848acf2fa|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,1999,1349,700,1349/0-0-0/7244f91c-4101-404a-9e74-67fa053cd712/1/1/At+that+particular+moment+XL+4.jpg?fjkss=exp=2087260293~hmac=33f36f8a5a1f0fa858bfc262ecfb1daa3f5c050b385b6a92c85bfd7848acf2fa|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,1999,1349,700,1349/0-0-0/e9313293-2cc9-49cb-9780-f0b7e6c5a483/1/1/At+that+particular+moment+XL+6.jpg?fjkss=exp=2087260293~hmac=33f36f8a5a1f0fa858bfc262ecfb1daa3f5c050b385b6a92c85bfd7848acf2fa|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,1999,1349,700,1349/0-0-0/43da365d-b3e3-4bf2-99f7-48a47f6e72ae/1/1/At+that+particular+moment+XL+7.jpg?fjkss=exp=2087260293~hmac=33f36f8a5a1f0fa858bfc262ecfb1daa3f5c050b385b6a92c85bfd7848acf2fa|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,1999,1349,700,1349/0-0-0/8c610124-603c-4746-9190-fc0efdaca3a1/1/1/At+that+particular+moment+XL+9.jpg?fjkss=exp=2087260293~hmac=33f36f8a5a1f0fa858bfc262ecfb1daa3f5c050b385b6a92c85bfd7848acf2fa|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,1999,1349,700,1349/0-0-0/0eeeef45-4195-42a4-9678-700acb21a541/1/1/At+that+particular+moment+XL+8.jpg?fjkss=exp=2087260293~hmac=33f36f8a5a1f0fa858bfc262ecfb1daa3f5c050b385b6a92c85bfd7848acf2fa|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,1999,1349,700,1349/0-0-0/f7a522fb-9352-4dec-864c-ff6ae240ecbb/1/1/At+that+particular+moment+XL+10.jpg?fjkss=exp=2087260293~hmac=33f36f8a5a1f0fa858bfc262ecfb1daa3f5c050b385b6a92c85bfd7848acf2fa;available;https://www.acb-press.com/publications
Ikebana;Azumi Ishikawa;FALSE;"Ikebana, はなの唄（Hana no Uta) is a publication that explores Australian-based Japanese artist Ishikawa’s relationship with her art form and the process of creation.The publication references not only the act of making, explored through book design, where the reader can deconstruct the publication to inspect sections of the Ikebana arrangements or create their own individual landscapes, but also the historical role of books in disseminating Ikebana to foreign audiences.Book details 24 pages + Cover UnboundCoverPaper stock, Cover Mohawk Superfine Eggshell white, 270gsm.Body paper stock Mohawk Superfine Eggshell white, 115gsm18cm x 23cmEdition 150Each copy includes a signed photographic print; each print is an edition of 1";https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,3548,2494,700,2494/0-0-0/6097596a-9b30-4de9-9f23-e15888e50547/1/1/AZ1.jpg?fjkss=exp=2086937220~hmac=afbc9d98a8b695a42d4b2d16e6663f83f21e3174fd12210aaffd66a33acac80c;https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,3555,2489,700,2489/0-0-0/892827ae-3ca0-4f63-b009-165df5876102/1/1/AZ7.jpg?fjkss=exp=2086937220~hmac=190e99967837e09f6017cafd8e542263d306fbcda2fcb15ca44eb50e9f180215|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,3895,2272,700,2272/0-0-0/523054b6-8f5b-464e-8764-12adf81739a5/1/1/AZ13.jpg?fjkss=exp=2086937220~hmac=aad98dba34773aedcd6ede3ebcbd4981c83382bff202690db2c9d8b1f27bdbe4|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,3555,2489,700,2489/0-0-0/0e5df1f6-3310-4cdd-b7bf-c8ca6b4151bb/1/1/AZ3.jpg?fjkss=exp=2086937220~hmac=190e99967837e09f6017cafd8e542263d306fbcda2fcb15ca44eb50e9f180215|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,3555,2489,700,2489/0-0-0/f5399db0-34c3-4d1f-a5f0-dbee7fb4a196/1/1/AZ4.jpg?fjkss=exp=2086937220~hmac=190e99967837e09f6017cafd8e542263d306fbcda2fcb15ca44eb50e9f180215|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,3895,2272,700,2272/0-0-0/b9a67c0a-e31b-4676-89dd-d416b7c562fb/1/1/AZ5.jpg?fjkss=exp=2086937220~hmac=aad98dba34773aedcd6ede3ebcbd4981c83382bff202690db2c9d8b1f27bdbe4|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,3555,2489,700,2489/0-0-0/4f6aea8c-bf33-4c47-9eb4-69ba66a3c654/1/1/AZ6.jpg?fjkss=exp=2086937220~hmac=190e99967837e09f6017cafd8e542263d306fbcda2fcb15ca44eb50e9f180215|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,3555,2489,700,2489/0-0-0/170f59a4-ce5e-46da-86a1-c5aca68f00fc/1/1/AZ8.jpg?fjkss=exp=2086937220~hmac=190e99967837e09f6017cafd8e542263d306fbcda2fcb15ca44eb50e9f180215|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,3555,2489,700,2489/0-0-0/0dfe749b-10b4-48eb-baa8-ba0524425d6f/1/1/AZ9.jpg?fjkss=exp=2086937220~hmac=190e99967837e09f6017cafd8e542263d306fbcda2fcb15ca44eb50e9f180215|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,3555,2489,700,2489/0-0-0/3767dbae-ba74-4fa7-a544-db54d2a310be/1/1/AZ10.jpg?fjkss=exp=2086937220~hmac=190e99967837e09f6017cafd8e542263d306fbcda2fcb15ca44eb50e9f180215|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,3555,2488,700,2488/0-0-0/41354934-c2c2-47cf-a6ba-dcfc375601ac/1/1/AZ11.jpg?fjkss=exp=2086937220~hmac=c6f49e5710e322cb20ae5e46c590f126997a6346fe1f728409a65f35f26c9f64|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,3555,2489,700,2489/0-0-0/b0625042-897e-4ac4-b7d2-b0f4b289314f/1/1/AZ12.jpg?fjkss=exp=2086937220~hmac=190e99967837e09f6017cafd8e542263d306fbcda2fcb15ca44eb50e9f180215;available;https://www.acb-press.com/publications
At That Particular Moment;Rohan Hutchinson;TRUE;At that particular moment, Denali National Park 30/09/24-02/10/24Shipping late February. This very special publication/artwork, a significant milestone in Hutchinson's career, showcases fifteen key works from his latest large-scale project. Titled 'At that particular moment', the project is a sequel to his widely exhibited and collected work 'An Error Has Occurred/Polar Convergence'. 'At that particular moment' follows Hutchinson's epic adventure into Denali National Park, Alaska, in late 2024, the location of North America's highest peak. Mt Denali, famously known for having the highest altitude variance of any mountain on the planet, and as a result creates its own weather patterns. This very rare anomaly was at the centre of Hutchinson's fieldwork as the National Park succumbs to the pressures of a warming climate. Locations for the project were made accessible via a small private chartered plane, taking Hutchinson up close and personal with the massive peaks and the unique landscape, characterised by its rugged terrain and pristine beauty. Photographs were created both in flight (with the Plane window removed) and on glacial landings. The photographic work was supported by iconic camera company and Sponsor Arca Swiss, who commissioned and will release a film on this field work in late February. This special publication is divided into three separate but adjoining chapters: the Entry points, the entry to the National Park and the project, the Interventions, a stark documentation of the landscape that's been forever altered by human interference, and To be continued, the landscapes in the state of flux.Publication detailsEdition of 75, each signed and numbered on the title page. 31cm x 25cmCustom-made Slipcase box with trifold insetFoil-stamped cover The publication contains 17 single 200gsm printed sheets, 15 displaying the landscape of Denali National Park. 2 sheets of 2mm Clear Framers' acrylic. (The Acrylic sheets are to be used as an external frame to house singular sheets and rotate the works enclosed in the owner’s house/studio).;https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,1815,2000,700,2000/0-0-0/ad452c96-bb5e-428e-8fd2-74748cf1fe22/1/1/box+cover.jpg?fjkss=exp=2087152194~hmac=118118dd8a146189a743abf4845d712b105660017d761c5b527bcf341a1aab5d;https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2000,1329,700,1329/0-0-0/f70c9160-191f-49a9-bc7d-d0cd78214ea9/1/1/Promo+4+small+banner.jpg?fjkss=exp=2087152194~hmac=cd6a4fa5f634d9695a55bb1ba4297834b76884946397cc1098564aced16a9ece|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2974,2974,700,2974/0-0-0/8f0574e1-843f-47ef-a1d3-3deacf2d39cd/1/1/Promo+5.jpg?fjkss=exp=2087152194~hmac=8aa36103e88b27f3f6befe1772499c8c995333db632766e7095064b1f41acb79|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2000,2000,700,2000/0-0-0/843f76c6-20fd-483e-9ef6-787c0e55e97b/1/1/Promo+2.jpg?fjkss=exp=2087152194~hmac=fca20d4ad42ae7165976db49b2f5c721b8a46ffa4e4cd389d6befed4a64a7735|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,1015,1144,700,1144/0-0-0/c9794b29-dac1-4b1a-a3f2-894de09e1dd2/1/1/Index+page+promo.jpg?fjkss=exp=2087152194~hmac=d4b408fbf5291cf59afb756996fb20d7c6f75df1f1ec8309e8fd5bbb0bc992aa|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,1015,1144,700,1144/0-0-0/ed139edb-a07e-4bf9-9d66-b73c13969075/1/1/Image+1.jpg?fjkss=exp=2087152194~hmac=d4b408fbf5291cf59afb756996fb20d7c6f75df1f1ec8309e8fd5bbb0bc992aa|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,1015,1144,700,1144/0-0-0/ceecb53b-c5d1-410d-9040-c74538b26893/1/1/Image+2.jpg?fjkss=exp=2087152194~hmac=d4b408fbf5291cf59afb756996fb20d7c6f75df1f1ec8309e8fd5bbb0bc992aa|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,1015,1144,700,1144/0-0-0/187b0e92-7fd3-4792-b8a8-6a69204a08c0/1/1/Image+4.jpg?fjkss=exp=2087152194~hmac=d4b408fbf5291cf59afb756996fb20d7c6f75df1f1ec8309e8fd5bbb0bc992aa|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,1015,1144,700,1144/0-0-0/07bcf7f4-2f47-4b2f-8343-4871c723232d/1/1/Image+5.jpg?fjkss=exp=2087152194~hmac=d4b408fbf5291cf59afb756996fb20d7c6f75df1f1ec8309e8fd5bbb0bc992aa|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,1015,1144,700,1144/0-0-0/13f9a952-d627-4ab1-b130-0e21797c68a2/1/1/Image+6.jpg?fjkss=exp=2087152194~hmac=d4b408fbf5291cf59afb756996fb20d7c6f75df1f1ec8309e8fd5bbb0bc992aa|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,1015,1144,700,1144/0-0-0/92ec7027-7602-4722-b3e5-51cc053bdca1/1/1/Image+7.jpg?fjkss=exp=2087152194~hmac=d4b408fbf5291cf59afb756996fb20d7c6f75df1f1ec8309e8fd5bbb0bc992aa|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,1015,1144,700,1144/0-0-0/af233c7e-75e3-467f-9895-6a7121198502/1/1/Image+9.jpg?fjkss=exp=2087152194~hmac=d4b408fbf5291cf59afb756996fb20d7c6f75df1f1ec8309e8fd5bbb0bc992aa;available;https://www.acb-press.com/publications
Encounters Project;Rohan Hutchinson;TRUE;"ENCOUNTERS  PROJECTEncounters is a project that situates itself in Victorian High Plains. Like many mountain ranges, the region entices curiosity and adventure, a land where seasonal trends work in conjunction with seasonal activities, and the cycle, until recently, remained uninterrupted, the 2019 bushfires evidence of this. His approach began with photographic investigations, a land previously observed from a close distance and one he assumed knowledge of. Setting out on monthly multi-day treks that spanned two- years, his assignment was to capture the landscape's seasonal transformation.In the early phases of this project, his trajectory quickly changed; in field-work, reading the environment through a Eurocentric seasonal calendar proved ineffective, and the encounters with the macro and micro-environment exposed a new unseen landscape. Weather conditions, previously assumed, shifted without notice, and the changing transformation presented a unique environment of uncertainty and fragility.What began with an investigation into ecology and geology quickly became self-reflective; This publication, two years in the making presents the findings from the project, each describing a macro or micro encounter of the environment, and as a complete volume, the climatic anomalies taking place within the diverse landscape. THE BOOK The book was printed in Japan by Master Printers. His largest publication to date, 80 pages in length, consisting of a selection of fine Japanese papers, and co-designed with Goshi Uhira.";https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,1772,2126,700,2126/0-0-0/a1d4bf4a-4295-4bb3-b4ac-fa13b927d87d/1/1/Encounters+cover+promo.jpg?fjkss=exp=2087093418~hmac=7776373f4ea30f676c22e37e2d552f9a4db8f87d71e26486cad220a015e51741;https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2000,1390,700,1390/0-0-0/4efd8459-f1b1-40d6-994d-4e68b52b3399/1/1/promo1.jpg?fjkss=exp=2087093418~hmac=25ccedb544026ec5b73c630c24de7ca45a24b08863bf3231c7575da97c61f61b|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2000,1390,700,1390/0-0-0/6f15183e-e0b2-4985-b401-fbaaf455aa13/1/1/promo4.jpg?fjkss=exp=2087093418~hmac=25ccedb544026ec5b73c630c24de7ca45a24b08863bf3231c7575da97c61f61b|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,3567,2480,700,2480/0-0-0/7078d5a7-641f-43a6-a0ed-36ae629f8de8/1/1/promo5.jpg?fjkss=exp=2087093418~hmac=085bb38809ef37e6c0fd4f349895467b1ede8ed57dda82941366fd01661af4fa|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2000,1390,700,1390/0-0-0/b4c8d8f9-a429-48a1-828a-5531d643482e/1/1/promo7.jpg?fjkss=exp=2087093418~hmac=25ccedb544026ec5b73c630c24de7ca45a24b08863bf3231c7575da97c61f61b|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2000,1390,700,1390/0-0-0/00504f94-7287-427f-8a7b-3a15e96e2117/1/1/promo8.jpg?fjkss=exp=2087093418~hmac=25ccedb544026ec5b73c630c24de7ca45a24b08863bf3231c7575da97c61f61b|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2000,1390,700,1390/0-0-0/4f0cfb17-388d-44ea-9c47-f83a306c2c94/1/1/promo9.jpg?fjkss=exp=2087093418~hmac=25ccedb544026ec5b73c630c24de7ca45a24b08863bf3231c7575da97c61f61b|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2000,1390,700,1390/0-0-0/0f1ae4aa-269c-48ad-8327-f8843a2fd771/1/1/promo10.jpg?fjkss=exp=2087093418~hmac=25ccedb544026ec5b73c630c24de7ca45a24b08863bf3231c7575da97c61f61b|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2000,1390,700,1390/0-0-0/dff55afc-6464-4121-8c2d-d817ec9e4b05/1/1/promo11.jpg?fjkss=exp=2087093418~hmac=25ccedb544026ec5b73c630c24de7ca45a24b08863bf3231c7575da97c61f61b|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2000,1390,700,1390/0-0-0/706e23b2-caaf-4665-939e-c57f74539e97/1/1/promo12.jpg?fjkss=exp=2087093418~hmac=25ccedb544026ec5b73c630c24de7ca45a24b08863bf3231c7575da97c61f61b|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2000,1390,700,1390/0-0-0/af17a775-3cda-4bbf-a68f-470506b90817/1/1/promo13.jpg?fjkss=exp=2087093418~hmac=25ccedb544026ec5b73c630c24de7ca45a24b08863bf3231c7575da97c61f61b;available;https://www.acb-press.com/publications
Verticales;Michel Mazzoni;FALSE;Verticales- Postcard/poster set by French photographic artist Michel Mazzoni.Created in an edition of 100 copies, each comes with a set of 11 A6 luxurious coated postcards, each two-sided. The first shows the photographic works, and the verso the installation images from Mazzoni's exhibition in Belgium.They were designed this way so the reader can view the photographic works individually or the exhibition in all its exquisite details. The publication also comes with a fold-out A3 poster. For shipping rates outside of Australia, please get in touch with us.;https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2000,1504,700,1504/0-0-0/760a95b7-6edd-44b8-8abc-f3669a933a88/1/1/CARD+SET+1.jpg?fjkss=exp=2087145700~hmac=f1277d31f56d5f8aae40cd50b1633946e53b30154977921e5203765da6ea806f;https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2000,1504,700,1504/0-0-0/451151de-a2d4-4711-831d-1b23e5786d49/1/1/CARD+SET+2.jpg?fjkss=exp=2087145700~hmac=f1277d31f56d5f8aae40cd50b1633946e53b30154977921e5203765da6ea806f|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2000,1504,700,1504/0-0-0/8c900ad1-ad1f-4601-8871-732819fdf83c/1/1/CARD+SET+3.jpg?fjkss=exp=2087145700~hmac=f1277d31f56d5f8aae40cd50b1633946e53b30154977921e5203765da6ea806f|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2000,1504,700,1504/0-0-0/2004617b-d4fc-4a33-be1d-e695bb6567dd/1/1/CARD+SET+4.jpg?fjkss=exp=2087145700~hmac=f1277d31f56d5f8aae40cd50b1633946e53b30154977921e5203765da6ea806f|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2000,1504,700,1504/0-0-0/8734cc11-ab0d-4b33-a662-9714557ec140/1/1/CARDS+SET+5.jpg?fjkss=exp=2087145700~hmac=f1277d31f56d5f8aae40cd50b1633946e53b30154977921e5203765da6ea806f;available;https://www.acb-press.com/publications
On Trial;Cristian Ordonez;FALSE;ON TRIAL - Cristian OrdóñezAlthough only residing in the USA for a short period, Toronto-based Chilean Photographer Cristian Ordóñez has spent a large-period of the previous decade revisiting the lower states creating works that explore the notion of memory, personal relationship, and encounters with the territory. On Trial observes and plays witness to these encounters, a body of work that presents the social, economic, and geographic survey of the landscape traveled by Ordóñez. A survey, engaging with all things natural and foreign on even ground, seeking to question not only the observer but the role of the object within the frame.Forthcoming previous published works, Notes 01, 02, and 03, the new chapter continues to visualise his approach and interest in the photographic process as a medium to explore the territory, own cultural diversity. On Trial contains a selection of 20 photographs edited by Rohan Hutchinson, and accompanied with text by Ordóñez. Designed to co-exist with previous and forthcoming published works, the body and cover of the publication exist in the same form, contextualising the in-transit approach of the photographic content, along with the journey of its publishing. Released: May 2022Printed in Melbourne, AustraliaDesign: Rohan HutchinsonPhotography: Cristian OrdóñezCover: Sovereign Offset 115gsm Body: Sovereign Offset 115gsmText sheet: Envirocare 110gsm Edition: 200;https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,3325,2661,700,2661/0-0-0/3bf2eb0b-47ad-4788-a50e-dae448e30e62/1/1/2022-Cristian-Ordonez-On-Trial-Cover.jpg?fjkss=exp=2086817393~hmac=b2c2670a0385be5553428d8c919fb314dd37e5e58ba218baf2d91335c56a749c;https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,3326,2660,700,2660/0-0-0/38fa6dde-76f1-46d2-b93a-8f8aabf6c999/1/1/2022-Cristian-Ordonez-On-Trial-Spread-01B.jpg?fjkss=exp=2086817393~hmac=7575627ddffcd5d9aa2d227cd2d4452d6f3cfad02994a8e6790d37b470470d4b|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,3325,2661,700,2661/0-0-0/e0ef24bc-2cd7-44bf-ac28-56950f871bfd/1/1/2022-Cristian-Ordonez-On-Trial-Spread-06.jpg?fjkss=exp=2086817393~hmac=b2c2670a0385be5553428d8c919fb314dd37e5e58ba218baf2d91335c56a749c|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,3325,2661,700,2661/0-0-0/22b448b6-1c9e-4ce8-abc1-cf5df1992bc3/1/1/2022-Cristian-Ordonez-On-Trial-Spread-10.jpg?fjkss=exp=2086817393~hmac=b2c2670a0385be5553428d8c919fb314dd37e5e58ba218baf2d91335c56a749c|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,3325,2661,700,2661/0-0-0/bc029547-f09e-4484-ae7f-f6090a525635/1/1/2022-Cristian-Ordonez-On-Trial-Spread-12.jpg?fjkss=exp=2086817393~hmac=b2c2670a0385be5553428d8c919fb314dd37e5e58ba218baf2d91335c56a749c|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,3325,2661,700,2661/0-0-0/0615129d-66ce-4248-9ce1-89701e68abca/1/1/2022-Cristian-Ordonez-On-Trial-Spread-13.jpg?fjkss=exp=2086817393~hmac=b2c2670a0385be5553428d8c919fb314dd37e5e58ba218baf2d91335c56a749c;available;https://www.acb-press.com/publications
A Field Guide To Seeing New Lands;Pearce Leal ;FALSE;A Field guide to seeing new LandPearce Leal Released Late Dec 2020, special and standard editions available  The Arctic, the Southern Andes and the South Pole are widely recognised for the effects that climate crisis has had on the landscape. With society becoming more conscious of the impact of climate collapse, large numbers of photo-tourists now flock to these destinations. For an extended period, these locations have been dramatically shaped by the effects of the Anthropocene. It is only more recently that there has been an increase in the traffic to capture a landscape that is rapidly and unnaturally changing. A Field Guide to Seeing New Land attempts to observe what compels the enthusiast photographer to travel to places in traumatic change and how photo-tourists are instructed to take photographs of their temporary surroundingsPUBLICATION DETAILSSoft cover 27cm x 19.5cm36 pages + CoverAlso includes an 8 page concertina  field guideBound using white cotton, singer sewnPrinted on Pacesetter Laser stock (HP 12000) Cover 300GSM, body 170GSM, Insert printed on Eco star uncoated 250GSMEdition of 1501-30 special edition, includes a signed and numbered 8 x 10 inch print;https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,1700,2000,700,2000/0-0-0/01d173d4-0d0a-46f4-a188-03e7b38762a7/1/1/FIELD_GUIDE_cover.jpg?fjkss=exp=2086756405~hmac=a28863414dec0ab46d431a066bacb5b2866faa81516ca76932374e1212ae6690;https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2000,2000,700,2000/0-0-0/d77f986a-57e6-471e-9a26-48d326bededf/1/1/a_field_guide_2.jpg?fjkss=exp=2086756405~hmac=eebfa2b62dc0ee3d3052c6ce3b2954e71a61e6c3c9ef3811821f176e865248f3|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2000,1350,700,1350/0-0-0/c304273e-fcb4-469c-a43a-27e857a1fc02/1/1/field_guide_spread_1.jpg?fjkss=exp=2086756405~hmac=c0ca3ccc0ae5d77f878e90cc2c02ccee01627b8145d592b416700189172f6018|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2000,1350,700,1350/0-0-0/830000e9-4829-415a-987a-0cd5662d5459/1/1/field_guide_spread_2.jpg?fjkss=exp=2086756405~hmac=c0ca3ccc0ae5d77f878e90cc2c02ccee01627b8145d592b416700189172f6018|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2000,1350,700,1350/0-0-0/299e4df7-e68c-4676-9b1f-2fa8576531c2/1/1/field_guide_spread_3.jpg?fjkss=exp=2086756405~hmac=c0ca3ccc0ae5d77f878e90cc2c02ccee01627b8145d592b416700189172f6018|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2000,1350,700,1350/0-0-0/7f8c9571-a21c-45b4-8f04-daf31ca937eb/1/1/field_guide_spread_4.jpg?fjkss=exp=2086756405~hmac=c0ca3ccc0ae5d77f878e90cc2c02ccee01627b8145d592b416700189172f6018|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2000,1350,700,1350/0-0-0/69ba398c-d6f5-4c67-abf9-dca04688debb/1/1/field_guide_spread_5.jpg?fjkss=exp=2086756405~hmac=c0ca3ccc0ae5d77f878e90cc2c02ccee01627b8145d592b416700189172f6018|https://format.creatorcdn.com/9cabc649-3534-47a8-a39a-967fe64dc934/0/0/0/0,0,2000,1350,700,1350/0-0-0/904082bf-95ee-4c72-a515-a4edf907caaa/1/1/field_guide_spread_6.jpg?fjkss=exp=2086756405~hmac=c0ca3ccc0ae5d77f878e90cc2c02ccee01627b8145d592b416700189172f6018;available;https://www.acb-press.com/publications
